measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,526,Arkansas,3,Both,22,All Ages,718,Self-harm,1,Number,1996,394.8954787,412.9531577,378.6442519
1,Deaths,564,South Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1996,115.228897,121.5145245,108.5944312
1,Deaths,567,Utah,3,Both,22,All Ages,718,Self-harm,1,Number,1996,386.7092502,404.0430094,369.4896291
1,Deaths,529,Connecticut,3,Both,22,All Ages,718,Self-harm,1,Number,1996,343.0409186,360.076906,327.9546488
1,Deaths,538,Iowa,3,Both,22,All Ages,718,Self-harm,1,Number,1992,341.6028795,357.8153429,326.1956937
1,Deaths,562,Rhode Island,3,Both,22,All Ages,718,Self-harm,1,Number,1994,132.2943946,140.5756481,124.6709092
1,Deaths,524,Alaska,3,Both,22,All Ages,718,Self-harm,1,Number,1995,113.2112696,120.1956264,106.6292481
1,Deaths,532,Florida,3,Both,22,All Ages,718,Self-harm,1,Number,1996,2254.671845,2335.610228,2171.958509
1,Deaths,545,Michigan,3,Both,22,All Ages,718,Self-harm,1,Number,1995,1202.157933,1246.959539,1161.092123
1,Deaths,570,Washington,3,Both,22,All Ages,718,Self-harm,1,Number,1996,879.3942977,911.6101033,848.3639101
1,Deaths,527,California,3,Both,22,All Ages,718,Self-harm,1,Number,1995,3854.703904,3978.594949,3731.985882
1,Deaths,555,New York,3,Both,22,All Ages,718,Self-harm,1,Number,1997,1521.377655,1580.237039,1464.706386
1,Deaths,554,New Mexico,3,Both,22,All Ages,718,Self-harm,1,Number,1997,315.2812711,329.1217488,301.264473
1,Deaths,530,Delaware,3,Both,22,All Ages,718,Self-harm,1,Number,1996,97.47425126,103.7478219,91.98730182
1,Deaths,525,Arizona,3,Both,22,All Ages,718,Self-harm,1,Number,1993,776.0215292,806.5674203,747.8268193
1,Deaths,525,Arizona,3,Both,22,All Ages,718,Self-harm,1,Number,1995,824.9762381,857.3423297,791.825854
1,Deaths,558,Ohio,3,Both,22,All Ages,718,Self-harm,1,Number,1997,1295.001853,1336.306182,1249.978009
1,Deaths,553,New Jersey,3,Both,22,All Ages,718,Self-harm,1,Number,1998,665.7518677,691.5691155,639.0164164
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,718,Self-harm,1,Number,1997,1656.185072,1712.169714,1601.641464
1,Deaths,556,North Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1997,945.6193472,979.0772377,913.5034967
1,Deaths,570,Washington,3,Both,22,All Ages,718,Self-harm,1,Number,1992,792.7679161,826.1316389,762.5367264
1,Deaths,557,North Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1997,82.65080777,88.10679862,77.5028945
1,Deaths,539,Kansas,3,Both,22,All Ages,718,Self-harm,1,Number,1996,351.7695512,369.7847839,334.9222704
1,Deaths,556,North Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1998,960.7621458,998.3106004,928.1418148
1,Deaths,562,Rhode Island,3,Both,22,All Ages,718,Self-harm,1,Number,1997,129.0805483,136.5932808,121.6144403
